ID,NOMBRE,DESCRIPCION,COSTO,PRECIO,FK_MON,CODIGO,FK_PROV,FK_MARCA
22747,CORTAPLUMAS    VICTOR.3603 PATAG. VARIAS,,22.86,55,1,1.48E+12,9999,9999
22748,CORTAPLUMAS    VICTOR.6223 FASHION,,18.98,45,1,1.48E+12,9999,9999
22749,CAMISA    CHAPELCO AVENTURA,,80,160,1,9906,9999,9999
22750,CAMISA     A   DUKE POLICOTTON LADY,,197.5,395,1,085117302BXS.,9999,9999
22751,CAMISA     A   DUKE POLICOTTON LADY,,197.5,395,1,085117302CXS.,9999,9999
22752,CAMISA     A   DUKE POLICOTTON LADY,,197.5,395,1,085117302M...,9999,9999
22753,CAMISA     A   DUKE POLICOTTON LADY,,197.5,395,1,085117302L...,9999,9999
22754,CAMISA     A   DUKE POLICOTTON LADY,,197.5,395,1,085117302XL..,9999,9999
22755,BUZO       B   ANSILTA CICLON W.S.14127,,295,979,1,070507817XL..,9999,9999
22756,CHALECO    B   ANSILTA WAYRA WSTOP MEN,,325,715,1,091307831XL..,9999,9999
22757,CAMPERA    B   ANSILTA MERCEDARIO,,780,2640,1,085507840CXS.,9999,9999
22758,CAMPERA    B   ANSILTA MERCEDARIO,,780,2640,1,085507840XXL.,9999,9999
22759,BUZO       B   ANSILTA ERGO P.STRECH MEN,,245,825,1,070407816XL..,9999,9999
22760,BUZO       B   ANSILTA ERGO P.STRECH MEN,,245,825,1,070407816XXL.,9999,9999
22761,CAMISA     B   DUKE DRYSEC CUADROS,,275,550,1,085117336CXS.,9999,9999
22762,CAMISA     B   DUKE DRYSEC CUADROS,,275,550,1,085117336M...,9999,9999
22763,CAMISA     B   DUKE DRYSEC CUADROS,,275,550,1,085117336L...,9999,9999
22764,CAMISA     B   DUKE DRYSEC CUADROS,,275,550,1,085117336XL..,9999,9999
22765,CAMISA     B   DUKE DRYSEC CUADROS,,275,550,1,085117336XXL.,9999,9999
22766,PPANTALON  AB  DUKE NYCO 03129,,397.5,795,1,615117343T.32,9999,9999
22767,PPANTALON  AB  DUKE NYCO 03129,,397.5,795,1,615117343T.34,9999,9999
22768,PPANTALON  AB  DUKE NYCO 03129,,397.5,795,1,615117343T.36,9999,9999
22769,PPANTALON  AB  DUKE NYCO 03129,,397.5,795,1,615117343T.38,9999,9999
22770,PPANTALON  AB  DUKE NYCO 03129,,397.5,795,1,615117343T.40,9999,9999
22771,PPANTALON  AB  DUKE NYCO 03129,,397.5,795,1,615117343T.30,9999,9999
22772,PIN            KUNNAN DOBLE EXTENSIBLE,,30,65,1,597112010KUNN,9999,9999
22773,MARMITA        REPUESTO CACEROLA 16,,33.2,80,1,4.40E+12,9999,9999
22774,MARMITA        REPUESTO SARTEN 16,,26.38,70,1,4.40E+12,9999,9999
22775,MARMITA        REPUESTO SARTEN 22,,35.97,95,1,4.40E+12,9999,9999
22776,CUBIERTOS      CUCHARON BROGAS,,15.59,40,1,1.51E+12,9999,9999
22777,JARROS         BROGAS VASO,,15.62,40,1,3.29E+12,9999,9999
22778,TAPON          BROGAS ESPIRAL,,17.85,45,1,7.23E+12,9999,9999
22779,PARRILLA       BROGAS REDONDA CHICA 40CM,,117.43,295,1,5.80E+12,9999,9999
22780,PARRILLA       BROGAS RECTANGULAR 66X33,,144.47,350,1,5.80E+12,9999,9999
22781,CONGELANTE     BROGAS RIGIDO 170GRS,,8.1,20,1,140219502170G,9999,9999
22782,CALENTADOR     BROGAS ANAFE,,272.25,650,1,80219507465,9999,9999
22783,CALENTADOR     BROGAS PLUS,,282.22,680,1,80219505410,9999,9999
22784,CALENTADOR     BROGAS ESTANDAR,,228.65,540,1,80219506411,9999,9999
22785,BOTA HIKING B  TIMBERL LEDGE LOW GTX,,950.68,1995,1,0602017457.5.,9999,9999
22786,BOTA HIKING B  TIMBERL LEDGE LOW GTX,,950.68,1995,1,0602017458.0.,9999,9999
22787,BOTA HIKING B  TIMBERL LEDGE LOW GTX,,950.68,1995,1,0602017458.5.,9999,9999
22788,BOTA HIKING B  TIMBERL LEDGE LOW GTX,,950.68,1995,1,0602017459.0.,9999,9999
22789,BOTA HIKING B  TIMBERL LEDGE LOW GTX,,950.68,1995,1,0602017459.5.,9999,9999
22790,BOTA HIKING B  TIMBERL LEDGE LOW GTX,,950.68,1995,1,6020174510,9999,9999
22791,BOTA HIKING B  TIMBERL LEDGE LOW GTX,,950.68,1995,1,6020174511,9999,9999
22792,BOTA HIKING B  TIMBERL LEDGE LOW GTX,,950.68,1995,1,6020174511,9999,9999
22793,BOTA HIKING B  TIMBERL LEDGE LOW GTX,,950.68,1995,1,6020174512,9999,9999
22794,BOTA HIKING B  TIMBERL LEDGE LOW GTX,,950.68,1995,1,6020174512,9999,9999
22795,BOLSA DE DORMIR OCELOT ESCORT,,450,990,1,048208105+8..,9999,9999
22796,BOLSA DE DORMIR OCELOT CAMPER,,490.91,1080,1,048208106+6..,9999,9999
22797,CONGELANTE     NUEVO MILENIO CHICO,,13.64,30,1,140200150CXS.,9999,9999
22798,CONGELANTE     NUEVOMILENIO GRANDE,,20.45,45,1,140200150L...,9999,9999
22799,CAPA           OCELOT NIMBUS UNISEX,,56.82,125,1,009208101OCEL,9999,9999
22800,SALVAVIDAS     A-F 2143 PONCHO PNA REFLX,,165.68,395,1,6.95E+12,9999,9999
22801,SNORKEL        AQUALUNG SONORA 0671,,75,195,1,7.12E+12,9999,9999
22802,SALVAVIDAS     A-F 2137 DINGEY,,445.37,1080,1,691817469DT10,9999,9999
22803,CUCHARAS       HI LURE TRIDENT 5437-23,,12.14,30,1,15692030423GR,9999,9999
22804,CUCHARAS       HI LURE WH.STONE 28 GRS.,,9.56,25,1,15692030828GR,9999,9999
22805,SEÑUELOS       HI LURE STEEL HEAD 70MM,,8.89,25,1,69822032770MM,9999,9999
22806,SEÑUELOS       HI LURE LITTLE KILLER 50M,,7.97,22,1,69822032850MM,9999,9999
22807,SEÑUELOS       SALMO BD6S BULLHEAD CORTA,,59.4,150,1,6.98E+12,9999,9999
22808,SEÑUELOS       SALMO BD4SDR BULLHEAD LAR,,65.84,160,1,6.98E+12,9999,9999
22809,SEÑUELOS       SALMO BD6SDR BULLHEAD LAR,,71.29,170,1,6.98E+12,9999,9999
22810,SEÑUELOS       SALMO BUTCHER P.LARGA,,71.29,170,1,6.98E+12,9999,9999
22811,SEÑUELOS       HI LURE LITTLE KILLER 80M,,10.3,25,1,69822032880MM,9999,9999
22812,TANZA          AMNESIA 6.8KG X100 MTR,,33.22,80,1,72922040115LB,9999,9999
22813,TANZA          AMNESIA 9.1KG X100 MTR,,39.78,95,1,72922040120LB,9999,9999
22814,TANZA          AMNESIA 11.4KG X100 MTR,,43.46,100,1,72922040125LB,9999,9999
22815,ANZUELO        EAGLE CLAW L281 FLY X7,,6.44,18,1,016120403N.2.,9999,9999
22816,TANZA          STEEL LINE CLEAR 41 MM,,33.16,80,1,7299204200,9999,9999
22817,ACC.PESCA      ESMERILLON BARREL 201 X5,,1.53,5,1,008220301N.5.,9999,9999
22818,ACC.PESCA      ESMERILLON BARREL 201 X5,,1.23,5,1,008220301N.7.,9999,9999
22819,ACC.PESCA      ESMERILLON BARREL 201 X5,,0.98,5,1,008220301N.9.,9999,9999
22820,ACC.PESCA      ESMERILLON ROLLING 216 X5,,2.02,5,1,008220302N.1.,9999,9999
22821,ACC.PESCA      MOSQUETON COMUN C2 X5,,1.16,3,1,008220303C2..,9999,9999
22822,ACC.PESCA      MOSQUETON COMUN C3 X5,,1.35,5,1,008220303C3..,9999,9999
22823,ACC.PESCA      MOSQUETON COMUN C5 X5,,1.84,7,1,008220303C5..,9999,9999
22824,ACC.PESCA      MOSQUETON INTERLOCK X5,,1.72,5,1,82203044028,9999,9999
22825,REEL           EAGLE CLAW POWER LIGHT 30,,275.6,660,1,66422043530..,9999,9999
22826,REEL           EAGLE CLAW POWER LIGHT 40,,291.42,695,1,66422043540..,9999,9999
22827,CAÑA           COUGAR PBL-E 1952,,70.83,170,1,9.62E+11,9999,9999
22828,CAÑA           COUGAR PBL-E 2102,,70.83,170,1,9.62E+11,9999,9999
22829,TANZA          EAGLE CLAW BOBINA X 10MTS,,2.08,5,1,7.29E+12,9999,9999
22830,TANZA          EAGLE CLAW 0.25 VERDE,,10.42,25,1,7292204400,9999,9999
22831,TANZA          EAGLE CLAW 0.30 VERDE,,10.42,25,1,7292204400,9999,9999
22832,REEL           EAGLE CLAW FEATHER LIGHT,,218.6,530,1,66422045030..,9999,9999
22833,REEL           EAGLE CLAW FEATHER LIGHT,,230.55,560,1,66422045040..,9999,9999
22834,BOTA DE VADEO  BORGER ATUEL,,450,1150,1,6021470240,9999,9999
22835,BOTA DE VADEO  BORGER ATUEL,,450,1150,1,6021470241,9999,9999
22836,BOTA DE VADEO  BORGER ATUEL,,450,1150,1,6021470242,9999,9999
22837,BOTA DE VADEO  BORGER ATUEL,,450,1150,1,6021470243,9999,9999
22838,BOTA DE VADEO  BORGER ATUEL,,450,1150,1,6021470244,9999,9999
22839,BOTA DE VADEO  BORGER ATUEL,,450,1150,1,6021470245,9999,9999
22840,BOTA DE VADEO  BORGER ATUEL,,450,1150,1,6021470246,9999,9999
22841,REEL           DAM POWER 430LDL,,765.45,1840,1,6.64E+11,9999,9999
22842,REEL           COUGAR ORION ORI-602,,322.13,780,1,6.64E+11,9999,9999
22843,REEL           COUGAR KOSMO KOS 306.,,223.32,540,1,6.64E+11,9999,9999
22844,REEL           COUGAR KOSMO KOS 406,,227.48,550,1,6.64E+11,9999,9999
22845,REEL           COUGAR MATCH 301,,48.86,120,1,664220368COUG,9999,9999
22846,TERMO          WATERDOG 1.50 LTS,,513,1130,1,7.32E+12,9999,9999
22847,TERMO          WATERDOG 1.00 LTS BALA,,400,880,1,7.32E+12,9999,9999
22848,TERMO          WATERDOG 0.75 LTS,,297,660,1,7.32E+11,9999,9999
22849,TERMO          WATERDOG 0.50 LTS,,211,470,1,7.32E+11,9999,9999
22850,LINTERNA       NITROLITE LPA 1999 ALUM.,,125,280,1,4.07E+12,9999,9999
22851,LINTERNA       NITROLITE LHL 1W-05 FRONT,,60,130,1,4072083611W05,9999,9999
22852,LINTERNA       NITROLITE LHL 6615 FRONT.,,101,220,1,4.07E+12,9999,9999
22853,LINTERNA       NITROLITE LHL 6611 FRONT.,,96,220,1,4.07E+12,9999,9999
22854,BINOCULARES    HOKKEN ORBITAL 16X50,,453.23,995,1,4.12E+11,9999,9999
22855,FAROL          NITROLITE FBC 7813,,123.34,270,1,1.84E+12,9999,9999
22856,BRUJULA        WATER MC45-6 MAPA,,70.5,160,1,06521203145-6,9999,9999
22857,SANDALIA       MERREL TREMOR CONVERTI,,225,528,1,6962252367.0.,9999,9999
22858,SANDALIA       MERREL TREMOR CONVERTI,,225,528,1,6962252368.0.,9999,9999
22859,SANDALIA       MERREL TREMOR CONVERTI,,225,528,1,6962252369.0.,9999,9999
22860,SANDALIA       MERREL TREMOR CONVERTI,,225,528,1,69622523610,9999,9999
22861,SANDALIA       MERREL TREMOR CONVERTI,,225,528,1,69622523611,9999,9999
22862,SANDALIA       MERREL TREMOR CONVERTI,,225,528,1,69622523612,9999,9999
22863,TAPON          BROGAS P/TERMO SATURNO,,17.85,45,1,7.23E+12,9999,9999
22864,TAPON          BROGAS CEBADOR,,10.66,25,1,7.23E+12,9999,9999
22865,CATRE          BROGAS PLEGABLE TUBULAR,,414,995,1,098219501CAT2,9999,9999
22866,ACCESORIOS     HOMBRERAS GILB.ATOMIC ZEN,,280,616,1,010222910GILB,9999,9999
22867,ACCESORIOS     HOMBRERAS GILB.S14 CHARGE,,230,506,1,010222911GILB,9999,9999
22868,CASCO RUGBY    GILBERT X-ACT,,210,495,1,112222902GILB,9999,9999
22869,REMERA         GILBERT PERFORMANCE,,125,275,1,671222936CXS.,9999,9999
22870,REMERA         GILBERT PERFORMANCE,,125,275,1,671222936M...,9999,9999
22871,REMERA         GILBERT PERFORMANCE,,125,275,1,671222936L...,9999,9999
22872,REMERA         GILBERT PERFORMANCE,,125,275,1,671222936XL..,9999,9999
22873,REMERA         GILBERT PERFORMANCE,,125,275,1,671222936XXL.,9999,9999
22874,BUZO       J   GILBERT CANGURO JR,,170,407,1,074222976GILB,9999,9999
22875,ACCESORIOS     PROTECTOR BUCAL INTERNAT.,,40,105,1,010222912GILB,9999,9999
22876,SHORT          GILBERT RUGBY JR.,,90,0,1,701222976T.8.,9999,9999
22877,SHORT          GILBERT RUGBY JR.,,90,0,1,701222976T.10,9999,9999
22878,SHORT          GILBERT RUGBY JR.,,90,0,1,701222976T.12,9999,9999
22879,SHORT          GILBERT RUGBY,,90,0,1,701222936BXS.,9999,9999
22880,SHORT          GILBERT RUGBY,,90,0,1,701222936CXS.,9999,9999
22881,SHORT          GILBERT RUGBY,,90,0,1,701222936M...,9999,9999
22882,SHORT          GILBERT RUGBY,,90,0,1,701222936L...,9999,9999
22883,SHORT          GILBERT RUGBY,,90,0,1,701222936XL..,9999,9999
22884,SHORT          GILBERT RUGBY,,90,0,1,701222936XXL.,9999,9999
22885,PELOTA RUGBY   GILBERT SET COLEC.X5,,265,583,1,583222946GILB,9999,9999
22886,CALZA      J   GILBERT DEPORTIVA JR.,,80,176,1,082222976GILB,9999,9999
22887,CALZA      B   GILBERT LYCRA,,97.5,215,1,082222936GILB,9999,9999
22888,REMERA     B   GILBERT PERFORMANCE,,125,275,1,671222920CXS.,9999,9999
22889,REMERA     B   GILBERT PERFORMANCE,,125,275,1,671222920M...,9999,9999
22890,REMERA     B   GILBERT PERFORMANCE,,125,275,1,671222920L...,9999,9999
22891,REMERA     B   GILBERT PERFORMANCE,,125,275,1,671222920XL..,9999,9999
22892,REMERA     B   GILBERT PERFORMANCE,,125,275,1,671222920XXL.,9999,9999
22893,ANTEOJOS       RUSTY BOX,,290,720,1,012204017BOX.,9999,9999
22894,ANTEOJOS       RUSTY NASH,,290,720,1,012204022NASH,9999,9999
22895,ANTEOJOS       RUSTY YEAN,,304,750,1,012204023YEAN,9999,9999
22896,ANTEOJOS       RUSTY 77 STYLUS POLAR.,,330,795,1,01220403477SP,9999,9999
22897,ANTEOJOS       RUSTY KILL JOY POLARIZADO,,338,820,1,012204035KJOP,9999,9999
22898,ANTEOJOS       RUSTY EXILE POLARIZADO,,338,820,1,012204046EXIP,9999,9999
22899,ANTEOJOS       RUSTY CITY POLARIZADO,,338,820,1,012204048CITP,9999,9999
22900,ANTEOJOS       RUSTY JIMMY POLARIZADO,,330,795,1,012204054JIMP,9999,9999
22901,ANTEOJOS       RUSTY REALISTIC POLAR.,,338,820,1,012204055REAP,9999,9999
22902,ANTEOJOS       RUSTY VEGAS,,290,720,1,012204056VEGA,9999,9999
22903,ANTEOJOS       RUSTY BEAUTY,,290,720,1,012204031BEAU,9999,9999
22904,CARPA          DOITE ALPINA XR 15912,,2373.08,5195,1,1052155666PAX,9999,9999
22905,CARPA          SPINIT REFUGIO IV,,783.75,1730,1,1052086614PAX,9999,9999
22906,LINTERNA       SPINIT W3 -120 PRO FRONT.,,222.8,495,1,4.08E+12,9999,9999
22907,FAROL          SPINIT MULTIPOWER 15L,,494.6,1100,1,1.84E+12,9999,9999
22908,ANTEOJOS       RUSTY KILL JOY,,290,720,1,012204036KILL,9999,9999
22909,ANTEOJOS       RUSTY YEAN POLARIZADO,,338,820,1,012204024YEAP,9999,9999
22910,BOTA HIKING B  TIMBERL LEDGE MID 57153,,637.56,1350,1,0602017467.5.,9999,9999
22911,BOTA HIKING B  TIMBERL LEDGE MID 57153,,637.56,1350,1,0602017468.0.,9999,9999
22912,BOTA HIKING B  TIMBERL LEDGE MID 57153,,637.56,1350,1,0602017468.5.,9999,9999
22913,BOTA HIKING B  TIMBERL LEDGE MID 57153,,637.56,1350,1,0602017469.0.,9999,9999
22914,BOTA HIKING B  TIMBERL LEDGE MID 57153,,637.56,1350,1,0602017469.5.,9999,9999
22915,BOTA HIKING B  TIMBERL LEDGE MID 57153,,637.56,1350,1,6020174610,9999,9999
22916,BOTA HIKING B  TIMBERL LEDGE MID 57153,,637.56,1350,1,6020174611,9999,9999
22917,BOTA HIKING B  TIMBERL LEDGE MID 57153,,637.56,1350,1,6020174611,9999,9999
22918,BOTA HIKING B  TIMBERL LEDGE MID 57153,,637.56,1350,1,6020174612,9999,9999
22919,BOTA HIKING B  TIMBERL LEDGE MID 57153,,637.56,1350,1,6020174612,9999,9999
22920,SHORT          ONSHORE LISO,,195,390,1,701200850ONSH,9999,9999
22921,SHORT          ONSHORE RAYAS,,195,390,1,701200851ONSH,9999,9999
22922,ACC.PESCA      ESMERILLON X 12 UNID 10-2,,12.32,25,1,00821201110-2,9999,9999
22923,CUCHARAS       WATER COSTER SPOON CS24,,336.9,740,1,156212033CS24,9999,9999
22924,CUCHARAS       WATER COSTER SPOON CS28,,368.6,795,1,156212033CS28,9999,9999
22925,SEÑUELOS       KUNNAN SPRING MINNOW J546,,100,220,1,698212201J546,9999,9999
22926,SEÑUELOS       KUNNAN ANCHOVY J119,,68,150,1,698212202J119,9999,9999
22927,SEÑUELOS       KUNNAN ANGLELIP SHAD JFFG,,54,120,1,698212203JFFG,9999,9999
22928,SEÑUELOS       KUNNAN JING MINNOW J113,,68,150,1,698212204J113,9999,9999
22929,SEÑUELOS       KUNNAN CRYSTAL SHAD J150,,76,170,1,698212205J150,9999,9999
22930,PINZA          STOLBERG WKF 1054,,34,75,1,6.01E+12,9999,9999
22931,CAJA MOSCA     KUNNAN ESTANCA BDF 124 BB,,126.92,280,1,078212225KUNN,9999,9999
22932,CAJA MOSCA     KUNNAN ESTANCA BDF 124 DD,,135.6,295,1,078212226KUNN,9999,9999
22933,CAJA MOSCA     KUNNAN ESTANCA BDF 152 BB,,139.94,320,1,078212227KUNN,9999,9999
22934,CAJA MOSCA     KUNNAN ESTANCA BDF 152 DD,,145.38,320,1,078212228KUNN,9999,9999
22935,BOLSO PESCA    KUNNAN RIÑONERA MULTIFUNC,,492.76,1100,1,4.62E+11,9999,9999
22936,BOLSO PESCA    KUNNAN DOBLE PECHERA 0110,,750.46,1650,1,4.62E+11,9999,9999
22937,BOLSO PESCA    KUNNAN PECHERA FRONT.0108,,457.6,995,1,4.62E+11,9999,9999
22938,BOLSO PESCA    KUNNAN PECHERA FRONT.0116,,1868.13,4100,1,4.62E+11,9999,9999
22939,BOLSO PESCA    KUNNAN PECHERA FRONT.0118,,583.89,1295,1,4.62E+11,9999,9999
22940,BOLSO PESCA    KUNNAN CRUZADA,,566.31,1250,1,4.62E+11,9999,9999
22941,GORROS     V   NATWAY 099 JR.,,85.88,195,1,2.35E+11,9999,9999
22942,SOMBRERO       NATWAY 154.,,81,180,1,7.14E+11,9999,9999
22943,ACC.PESCA      WATER PORTA REEL CREMALL.,,9.48,20,1,008212020WATE,9999,9999
22944,ACC.PESCA      WATER PORTA REEL TUBO,,11.39,25,1,008212021WATE,9999,9999
22945,BOTA NEOPRENE  WATERDOG BF-20,,537.61,1195,1,0605120507.0.,9999,9999
22946,CHALECO    VB  KUNNAN DE VADEO KV-0103,,652.49,1450,1,1.56E+12,9999,9999
22947,CHALECO    VB  KUNNAN P/SPINNING KV-107,,635.67,1395,1,1.56E+12,9999,9999
22948,REEL           KUNNAN CORVETT 6006,,859,1895,1,6.64E+12,9999,9999
22949,CARRETE        KUNNAN SOUTH LAKE SL 3-5,,175.76,395,1,107112011SL35,9999,9999
22950,REEL           KUNNAN FEATHER 5-6,,1179,2595,1,652112076F5-6,9999,9999
22951,LINEA MOSCA    KUNNAN KSTS,,179,395,1,406212202KSTS,9999,9999
22952,LINEA BACKING  KUNNAN KBACK 20LB,,61.37,140,1,40021220120LB,9999,9999
22953,LINEA BACKING  KUNNAN KBACK 30LB,,61.86,140,1,40021220130LB,9999,9999
22954,ACC.PESCA      WATER BOYA 40MM,,5.07,12,1,008212001WATE,9999,9999
22955,CAÑA           KUNNAN SILVERSTONE 1952,,242.94,540,1,9.62E+11,9999,9999
22956,CAÑA           KUNNAN SILVERSTONE 2252,,220,495,1,9.62E+11,9999,9999
22957,CAÑA           KUNNAN MURANO 2102,,337.95,750,1,9.62E+11,9999,9999
22958,CAÑA           KUNNAN MURANO 2402,,370.45,820,1,9.62E+11,9999,9999
22959,CAÑA           KUNNAN MURANO 2702,,406.31,895,1,9.62E+11,9999,9999
22960,CAÑA           KUNNAN SMK 2102,,606.41,1350,1,9.62E+11,9999,9999
22961,CAÑA           KUNNAN LYNX 2102,,565.73,1250,1,9.62E+11,9999,9999
22962,CAÑA           KUNANN ALUMINE 2.70 5-6,,524.98,1150,1,9.62E+11,9999,9999
22963,CAÑA           KUNANN ALUMINE 2.70 7-8,,588.23,1295,1,9.62E+11,9999,9999
22964,CAÑA           KUNNAN IMPREZA 3909,,1134.58,2495,1,09621221482X3,9999,9999
22965,REEL           WATER VANITY 2002,,185,395,1,6.64E+12,9999,9999
22966,REEL           WATER VANITY 3002,,200,440,1,6.64E+12,9999,9999
22967,REEL           WATER RAZOR 4002,,198,440,1,6.64E+12,9999,9999
22968,REEL           WATER RAZOR 5002,,181,395,1,6.64E+12,9999,9999
22969,REEL           WATER EROS 3003,,258,570,1,6.64E+12,9999,9999
22970,REEL           WATER JETT 3004,,308,680,1,6.64E+12,9999,9999
22971,REEL           WATER JETT 4004,,234,520,1,6.64E+12,9999,9999
22972,REEL           KUNNAN GAIA 3006,,560,1230,1,6.64E+12,9999,9999
22973,REEL           KUNNAN GAIA 4006,,567,1250,1,6.64E+12,9999,9999
22974,REEL           KUNNAN SYNCRO 3006,,304,670,1,6.64E+12,9999,9999
22975,REEL           KUNNAN SYNCRO 4006,,313,695,1,6.64E+12,9999,9999
22976,REEL           KUNNAN ADVANCE 4010,,376,830,1,6.64E+12,9999,9999
22977,REEL           WATER PRODIGY 3000,,538,1195,1,6.64E+12,9999,9999
22978,HELADERA       BAMBOO 4 LTS 12V,,60,145,1,265214638BAMB,9999,9999
22979,MOCHILA        BAMBOO COUGAR 80,,161.33,385,2,46421466080LT,9999,9999
22980,MOCHILA        BAMBOO ADVENTURE 70,,142.73,345,2,46421466170LT,9999,9999
22981,MOCHILA        BAMBOO SIGNATURE 60,,128.9,310,2,46421466260LT,9999,9999
22982,MOCHILA        BAMBOO GLACIER 50,,128.9,310,2,46421466350LT,9999,9999
22983,CAPA           OUTSIDE RAIN,,410,980,1,009202001OUTS,9999,9999
22984,MARMITA        MSR ALPINE 2 POT SET,,597.5,1315,1,4401075092PAX,9999,9999
22985,COLCHONETA     THERMAREST SOLITE ACANALA,,365,803,2,133207606THER,9999,9999
22986,SILLA          BROGAS PLAYERA BAJA BAN-3,,120.75,295,1,696219501BAN3,9999,9999
22987,CONGELANTE     BROGAS RIGIDO 575 GRS.,,17.06,40,1,140219503575G,9999,9999
22988,CARPA          SPINIT CAMPER II,,669.67,1495,1,1052086622PAX,9999,9999
22989,CARPA          SPINIT CAMPER IV,,845.65,1860,1,1052086634PAX,9999,9999
22990,BOXER          TUMANAO,,47.5,105,1,064227001VARI,9999,9999
22991,BAST.ZT        NATWAY ERNE 3SEC.,,155.52,350,1,0402120653SEC,9999,9999
22992,BAST.ZT        NATWAY OICH 3 SEC,,187.07,420,1,0402120663SEC,9999,9999
22993,ACC.CAMPING    CABLE R07 P/TRASNM.ELECTR,,131.54,295,1,003212001WATE,9999,9999
22994,BINOCULARES    HOKENN TR2 16X32,,329.58,730,1,4.12E+11,9999,9999
22995,BINOCULARES    HOKENN TR2 12X32,,316.01,695,1,4.12E+11,9999,9999
22996,CORTAPLUMAS    STOLBERG WKF 1053,,234.03,520,1,1.48E+12,9999,9999
22997,CUCHILLO       STOLBERG WKF 5023 SUPERV.,,267.23,595,1,1.58E+12,9999,9999
22998,CARPA          WATER ROYAL HOUSE 325X325,,4153.25,9150,1,105212036WATE,9999,9999
22999,CARPA          WATER SCREEN HOUS 300X300,,1451.59,3195,1,105212037WATE,9999,9999
23000,BOOMERANG      A.V. TUTAN TRIPALA,,17.5,50,1,057211601A.V.,9999,9999
23001,BOOMERANG      A.V. TUTAN TRIPALA GDE.,,27,65,1,057211602A.V.,9999,9999
23002,PPANTALON  AB  DUKE COLORADO,,397.5,795,1,615217344T.30,9999,9999
23003,PPANTALON  AB  DUKE COLORADO,,397.5,795,1,615217344T.32,9999,9999
23004,PPANTALON  AB  DUKE COLORADO,,397.5,795,1,615217344T.34,9999,9999
23005,PPANTALON  AB  DUKE COLORADO,,397.5,795,1,615217344T.36,9999,9999
23006,PPANTALON  AB  DUKE COLORADO,,397.5,795,1,615217344T.38,9999,9999
23007,PPANTALON  AB  DUKE COLORADO,,397.5,795,1,615217344T.40,9999,9999
23008,PPANTALON  AB  DUKE COLORADO,,397.5,795,1,615217344T.42,9999,9999
23009,REMERA LYC     THERMOS.KIDS WS0451 M/L,,17,41,1,671222276T.6.,9999,9999
23010,REMERA LYC     THERMOS.KIDS WS0451 M/L,,17,41,1,671222276T.8.,9999,9999
23011,REMERA LYC     THERMOS.KIDS WS0451 M/L,,17,41,1,671222276T.10,9999,9999
23012,REMERA LYC     THERMOS.KIDS WS0451 M/L,,17,41,1,671222276T.12,9999,9999
23013,REMERA LYC     THERMOS.KIDS WS0451 M/L,,17,41,1,671222276T.14,9999,9999
23014,REMERA LYC     THERMOS.KIDS WS0449 T.14,,15.5,38,1,666822235XXL.,9999,9999
23015,ANTE.NATACION  SWANS SWB-1,,175,350,1,011224105SWB1,9999,9999
23016,ANTE.NATACION  SWANS FO-X1P,,175,350,1,011224106FOX1,9999,9999
23017,CAJA PESCA     MAURI 320 32.0X16.0X12.5,,8.84,22,1,078221070MAUR,9999,9999
23018,CAÑA           RAPALA BRONZE RPBB56CML,,41.85,101,1,962206521.7,9999,9999
23019,CAÑA           RAPALA BRONZE SPINNING SP,,25.38,61,1,962206501.8,9999,9999
23020,CAÑA           RAPALA BRONZE SPINNING SP,,28.21,68,1,962206502,9999,9999
23021,CAÑA           RAPALA BRONZE SPINNING SP,,30.19,73,1,962206502.1,9999,9999
23022,CAÑA           RAPALA BRONZE SPINNING SP,,33.88,82,1,962206502.4,9999,9999
23023,TANZA          SUFIX ULTRA KNOT,,2.73,7,1,7.30E+12,9999,9999
23024,TANZA          SUFIX XCELON 0.30 MM,,2.3,6,1,7217209810,9999,9999
23025,REEL           OMOTO DST700HL ROTATIVO,,59.5,143,1,664220863OMOT,9999,9999
23026,CUCHARAS       BLUE FOX BFSSV2 SHALLOW,,4,10,1,1077210706GR.,9999,9999
23027,CUCHARAS       LUHR-JENSEN KROC.1003-038,,4.45,11,1,14282240214GR,9999,9999
23028,CUCHARAS       LUHR-JENSEN KROC.1003-100,,6.42,16,1,14282240228GR,9999,9999
23029,SEÑUELOS       LUHR-JENSEN K11,,6.05,15,1,698222401K11.,9999,9999
23030,SEÑUELOS       RAPALA CD03,,24.22,59,1,698220664CD03,9999,9999
23031,SEÑUELOS       RAPALA CD05,,25.07,61,1,698220664CD05,9999,9999
23032,SEÑUELOS       RAPALA F07,,8.63,21,1,698220665F07.,9999,9999
23033,SEÑUELOS       RAPALA F09,,9.06,22,1,698220665F09.,9999,9999
23034,SEÑUELOS       RAPALA HJ10 HUSKY JERK,,7,17,1,698220666HJ10,9999,9999
23035,SEÑUELOS       RAPALA JSR05,,7.76,19,1,698220667SR05,9999,9999
23036,SEÑUELOS       RAPALA JSR07,,7.76,19,1,698220667SR07,9999,9999
23037,SEÑUELOS       STORM NWRT05,,5.43,14,1,69822077347GR,9999,9999
23038,SEÑUELOS       STORM SWSB04,,7.86,19,1,69822077422GR,9999,9999
23039,SEÑUELOS       STORM WSTS06,,11.19,27,1,69822077510GR,9999,9999
23040,SEÑUELOS       STORM WLMN02,,4.63,12,1,6982207765GR.,9999,9999
